order_date,number_of_orders,status_of_order,monetary_value,service_name
2016-03-14,54110,No Driver Found,1425282040,Uber_RIDE
2016-03-14,4320,No Driver Found,159279120,Uber_SEND
2016-03-14,2310,No Driver Found,77976080,Uber_SHOP
2016-03-14,0,Other,291200,Uber_CLEAN
2016-03-14,10,Other,764400,Uber_MASSAGE
2016-03-14,10,Other,314860,Uber_RIDE
2016-03-14,0,Other,54600,Uber_SEND
2016-03-15,380,Cancelled,183468649,Uber_BOX
2016-03-15,20,Cancelled,2657200,Uber_CLEAN
2016-03-15,15860,Cancelled,262052700,Uber_FOOD
2016-03-15,10,Cancelled,1190280,Uber_GLAM
2016-03-15,30,Cancelled,573300,Uber_KILAT
2016-03-15,590,Cancelled,8281000,Uber_MART
2016-03-15,50,Cancelled,9946300,Uber_MASSAGE
2016-03-15,104020,Cancelled,2448209400,Uber_RIDE
2016-03-15,6920,Cancelled,256237800,Uber_SEND
2016-03-15,4130,Cancelled,111740720,Uber_SHOP
2016-03-15,190,Cancelled,,Uber_TIX
2016-03-15,620,Completed,209864473,Uber_BOX
2016-03-15,170,Completed,23004800,Uber_CLEAN
2016-03-15,67230,Completed,1089324600,Uber_FOOD
2016-03-15,70,Completed,9175530,Uber_GLAM
2016-03-15,310,Completed,6579300,Uber_KILAT
2016-03-15,1960,Completed,27482000,Uber_MART
2016-03-15,300,Completed,57439200,Uber_MASSAGE
2016-03-15,326600,Completed,7388208100,Uber_RIDE
2016-03-15,37730,Completed,1348778340,Uber_SEND
2016-03-15,11400,Completed,274688960,Uber_SHOP
2016-03-15,240,Completed,302120,Uber_TIX
2016-03-15,30,Failed/Timeout,422604,Uber_TIX
2016-03-15,40,No Driver Found,26470080,Uber_BOX
2016-03-15,0,No Driver Found,364000,Uber_CLEAN
2016-03-15,1190,No Driver Found,17990700,Uber_FOOD
2016-03-15,20,No Driver Found,2894710,Uber_GLAM
2016-03-15,50,No Driver Found,1010100,Uber_KILAT
2016-03-15,60,No Driver Found,837200,Uber_MART
2016-03-15,0,No Driver Found,591500,Uber_MASSAGE
2016-03-15,78780,No Driver Found,1846009620,Uber_RIDE
2016-03-15,5050,No Driver Found,187485480,Uber_SEND
2016-03-15,2520,No Driver Found,78034320,Uber_SHOP
2016-03-15,0,Other,145600,Uber_CLEAN
2016-03-16,410,Cancelled,178986080,Uber_BOX
2016-03-16,20,Cancelled,2002000,Uber_CLEAN
2016-03-16,12860,Cancelled,215005700,Uber_FOOD
2016-03-16,10,Cancelled,1894620,Uber_GLAM
2016-03-16,20,Cancelled,382200,Uber_KILAT
2016-03-16,550,Cancelled,7644000,Uber_MART
2016-03-16,80,Cancelled,12184900,Uber_MASSAGE
2016-03-16,69980,Cancelled,1784957720,Uber_RIDE
2016-03-16,6270,Cancelled,238647500,Uber_SEND
2016-03-16,3370,Cancelled,100611420,Uber_SHOP
2016-03-16,190,Cancelled,,Uber_TIX
2016-03-16,680,Completed,229905403,Uber_BOX
2016-03-16,170,Completed,22640800,Uber_CLEAN
2016-03-16,67490,Completed,1097787600,Uber_FOOD
2016-03-16,110,Completed,13739180,Uber_GLAM
2016-03-16,390,Completed,8190000,Uber_KILAT
2016-03-16,1970,Completed,27591200,Uber_MART
2016-03-16,430,Completed,63427000,Uber_MASSAGE
2016-03-16,368980,Completed,8583440320,Uber_RIDE
2016-03-16,41870,Completed,1541818460,Uber_SEND
2016-03-16,12870,Completed,331782360,Uber_SHOP
2016-03-16,200,Completed,18200,Uber_TIX
2016-03-16,40,Failed/Timeout,63427,Uber_TIX
2016-03-16,30,No Driver Found,17669470,Uber_BOX
2016-03-16,10,No Driver Found,1710800,Uber_CLEAN
2016-03-16,280,No Driver Found,4295200,Uber_FOOD
2016-03-16,20,No Driver Found,3197740,Uber_GLAM
2016-03-16,40,No Driver Found,846300,Uber_KILAT
2016-03-16,20,No Driver Found,291200,Uber_MART
2016-03-16,10,No Driver Found,1255800,Uber_MASSAGE
2016-03-16,32260,No Driver Found,867146280,Uber_RIDE
2016-03-16,2870,No Driver Found,110912620,Uber_SEND
2016-03-16,260,No Driver Found,11305840,Uber_SHOP
2016-03-16,0,Other,145600,Uber_CLEAN
2016-03-16,10,Other,100100,Uber_FOOD
2016-03-16,30,Other,802620,Uber_RIDE
2016-03-16,0,Other,98280,Uber_SEND
2016-03-17,470,Cancelled,157291225,Uber_BOX
2016-03-17,10,Cancelled,1492400,Uber_CLEAN
2016-03-17,14150,Cancelled,235963000,Uber_FOOD
2016-03-17,10,Cancelled,1103830,Uber_GLAM
2016-03-17,30,Cancelled,627900,Uber_KILAT
2016-03-17,500,Cancelled,7007000,Uber_MART
2016-03-17,90,Cancelled,13249600,Uber_MASSAGE
2016-03-17,67700,Cancelled,1701305060,Uber_RIDE
2016-03-17,7140,Cancelled,273274820,Uber_SEND
2016-03-17,3350,Cancelled,101588760,Uber_SHOP
2016-03-17,180,Cancelled,,Uber_TIX
2016-03-17,700,Completed,237442751,Uber_BOX
2016-03-17,160,Completed,21767200,Uber_CLEAN
2016-03-17,67040,Completed,1087595600,Uber_FOOD
2016-03-17,80,Completed,12403300,Uber_GLAM
2016-03-17,380,Completed,7917000,Uber_KILAT
2016-03-17,1980,Completed,27755000,Uber_MART
2016-03-17,440,Completed,67285400,Uber_MASSAGE
2016-03-17,354260,Completed,8261596980,Uber_RIDE
2016-03-17,40460,Completed,1489484360,Uber_SEND
2016-03-17,12530,Completed,325031980,Uber_SHOP
2016-03-17,240,Completed,9100,Uber_TIX
2016-03-17,70,Failed/Timeout,296751,Uber_TIX
2016-03-17,30,No Driver Found,26623870,Uber_BOX
2016-03-17,0,No Driver Found,182000,Uber_CLEAN
2016-03-17,240,No Driver Found,3831100,Uber_FOOD
2016-03-17,10,No Driver Found,1660750,Uber_GLAM
2016-03-17,50,No Driver Found,955500,Uber_KILAT
2016-03-17,10,No Driver Found,163800,Uber_MART
2016-03-17,10,No Driver Found,1355900,Uber_MASSAGE
2016-03-17,18170,No Driver Found,491218000,Uber_RIDE
2016-03-17,2910,No Driver Found,111254780,Uber_SEND
2016-03-17,170,No Driver Found,7755020,Uber_SHOP
2016-03-17,20,Other,364000,Uber_FOOD
2016-03-17,130,Other,3710980,Uber_RIDE
2016-03-17,20,Other,511420,Uber_SEND
2016-03-17,10,Other,158340,Uber_SHOP
2016-03-18,440,Cancelled,136140328,Uber_BOX
2016-03-18,20,Cancelled,2293200,Uber_CLEAN
2016-03-18,13070,Cancelled,219846900,Uber_FOOD
2016-03-18,10,Cancelled,1544270,Uber_GLAM
2016-03-18,30,Cancelled,600600,Uber_KILAT
2016-03-18,580,Cancelled,8135400,Uber_MART
2016-03-18,90,Cancelled,14814800,Uber_MASSAGE
2016-03-18,70030,Cancelled,1798822480,Uber_RIDE
2016-03-18,7190,Cancelled,272947220,Uber_SEND
2016-03-18,3310,Cancelled,98709520,Uber_SHOP
2016-03-18,170,Cancelled,,Uber_TIX
2016-03-18,850,Completed,305048289,Uber_BOX
2016-03-18,170,Completed,24233300,Uber_CLEAN
2016-03-18,69060,Completed,1122603300,Uber_FOOD
2016-03-18,110,Completed,13235040,Uber_GLAM
2016-03-18,390,Completed,8271900,Uber_KILAT
2016-03-18,1950,Completed,27336400,Uber_MART
2016-03-18,430,Completed,63481600,Uber_MASSAGE
2016-03-18,391930,Completed,9133966660,Uber_RIDE
2016-03-18,44690,Completed,1648224760,Uber_SEND
2016-03-18,13160,Completed,339020500,Uber_SHOP
2016-03-18,90,Completed,86450,Uber_TIX
2016-03-18,40,Failed/Timeout,385749,Uber_TIX
2016-03-18,40,No Driver Found,28443870,Uber_BOX
2016-03-18,10,No Driver Found,946400,Uber_CLEAN
2016-03-18,180,No Driver Found,2912000,Uber_FOOD
2016-03-18,20,No Driver Found,3193190,Uber_GLAM
2016-03-18,80,No Driver Found,1774500,Uber_KILAT
2016-03-18,20,No Driver Found,327600,Uber_MART
2016-03-18,10,No Driver Found,782600,Uber_MASSAGE
2016-03-18,20410,No Driver Found,556292100,Uber_RIDE
2016-03-18,3350,No Driver Found,126060480,Uber_SEND
2016-03-18,150,No Driver Found,7016100,Uber_SHOP
2016-03-18,0,Other,145600,Uber_CLEAN
2016-03-18,0,Other,72800,Uber_FOOD
2016-03-18,10,Other,325780,Uber_RIDE
2016-03-18,0,Other,105560,Uber_SEND
2016-03-19,380,Cancelled,183354353,Uber_BOX
2016-03-19,30,Cancelled,4295200,Uber_CLEAN
2016-03-19,13300,Cancelled,220429300,Uber_FOOD
2016-03-19,40,Cancelled,5635630,Uber_GLAM
2016-03-19,20,Cancelled,354900,Uber_KILAT
2016-03-19,550,Cancelled,7644000,Uber_MART
2016-03-19,140,Cancelled,20111000,Uber_MASSAGE
2016-03-19,44040,Cancelled,1024077600,Uber_RIDE
2016-03-19,4370,Cancelled,168499240,Uber_SEND
2016-03-19,3020,Cancelled,89895260,Uber_SHOP
2016-03-19,180,Cancelled,,Uber_TIX
2016-03-19,950,Completed,329139083,Uber_BOX
2016-03-19,260,Completed,36946000,Uber_CLEAN
2016-03-19,79430,Completed,1283145500,Uber_FOOD
2016-03-19,170,Completed,21324030,Uber_GLAM
2016-03-19,270,Completed,5651100,Uber_KILAT
2016-03-19,2090,Completed,29283800,Uber_MART
2016-03-19,660,Completed,101037300,Uber_MASSAGE
2016-03-19,274680,Completed,5785874640,Uber_RIDE
2016-03-19,29170,Completed,1095021200,Uber_SEND
2016-03-19,13040,Completed,336432460,Uber_SHOP
2016-03-19,30,Completed,9100,Uber_TIX
2016-03-19,20,Failed/Timeout,222677,Uber_TIX
2016-03-19,50,No Driver Found,36737610,Uber_BOX
2016-03-19,30,No Driver Found,4186000,Uber_CLEAN
2016-03-19,130,No Driver Found,2147600,Uber_FOOD
2016-03-19,60,No Driver Found,8918000,Uber_GLAM
2016-03-19,10,No Driver Found,218400,Uber_KILAT
2016-03-19,0,No Driver Found,36400,Uber_MART
2016-03-19,20,No Driver Found,2711800,Uber_MASSAGE
2016-03-19,1350,No Driver Found,35016800,Uber_RIDE
2016-03-19,390,No Driver Found,15300740,Uber_SEND
2016-03-19,100,No Driver Found,4586400,Uber_SHOP
2016-03-19,0,Other,182000,Uber_CLEAN
2016-03-19,10,Other,118300,Uber_FOOD
2016-03-19,0,Other,127400,Uber_GLAM
2016-03-19,0,Other,382200,Uber_MASSAGE
2016-03-19,220,Other,5030480,Uber_RIDE
2016-03-19,20,Other,691600,Uber_SEND
2016-03-19,10,Other,271180,Uber_SHOP
2016-03-20,310,Cancelled,115754053,Uber_BOX
2016-03-20,40,Cancelled,5278000,Uber_CLEAN
2016-03-20,15120,Cancelled,255054800,Uber_FOOD
2016-03-20,20,Cancelled,2460640,Uber_GLAM
2016-03-20,0,Cancelled,81900,Uber_KILAT
2016-03-20,610,Cancelled,8590400,Uber_MART
2016-03-20,240,Cancelled,36582000,Uber_MASSAGE
2016-03-20,32750,Cancelled,790298600,Uber_RIDE
2016-03-20,2740,Cancelled,104031200,Uber_SEND
2016-03-20,3050,Cancelled,84646380,Uber_SHOP
2016-03-20,160,Cancelled,,Uber_TIX
2016-03-20,860,Completed,266998368,Uber_BOX
2016-03-20,260,Completed,34689200,Uber_CLEAN
2016-03-20,81680,Completed,1323731500,Uber_FOOD
2016-03-20,160,Completed,19752460,Uber_GLAM
2016-03-20,110,Completed,2238600,Uber_KILAT
2016-03-20,2220,Completed,31049200,Uber_MART
2016-03-20,820,Completed,124961200,Uber_MASSAGE
2016-03-20,194320,Completed,4130651980,Uber_RIDE
2016-03-20,19910,Completed,738275720,Uber_SEND
2016-03-20,11510,Completed,284043760,Uber_SHOP
2016-03-20,10,Completed,4550,Uber_TIX
2016-03-20,20,Failed/Timeout,505005,Uber_TIX
2016-03-20,30,No Driver Found,25034373,Uber_BOX
2016-03-20,20,No Driver Found,2511600,Uber_CLEAN
2016-03-20,1610,No Driver Found,33133100,Uber_FOOD
2016-03-20,40,No Driver Found,5721170,Uber_GLAM
2016-03-20,0,No Driver Found,36400,Uber_MART
2016-03-20,70,No Driver Found,9982700,Uber_MASSAGE
2016-03-20,2180,No Driver Found,59985380,Uber_RIDE
2016-03-20,330,No Driver Found,10035480,Uber_SEND
2016-03-20,290,No Driver Found,8774220,Uber_SHOP
2016-03-20,0,Other,436800,Uber_CLEAN
2016-03-20,10,Other,1547000,Uber_MASSAGE
2016-03-21,340,Cancelled,108894695,Uber_BOX
2016-03-21,10,Cancelled,1747200,Uber_CLEAN
2016-03-21,13040,Cancelled,218582000,Uber_FOOD
2016-03-21,10,Cancelled,1670760,Uber_GLAM
2016-03-21,30,Cancelled,546000,Uber_KILAT
2016-03-21,590,Cancelled,8262800,Uber_MART
2016-03-21,90,Cancelled,13886600,Uber_MASSAGE
2016-03-21,72370,Cancelled,1871253020,Uber_RIDE
2016-03-21,6030,Cancelled,227823960,Uber_SEND
2016-03-21,3060,Cancelled,89605880,Uber_SHOP
2016-03-21,130,Cancelled,,Uber_TIX
2016-03-21,680,Completed,247594347,Uber_BOX
2016-03-21,150,Completed,20493200,Uber_CLEAN
2016-03-21,62590,Completed,1015714700,Uber_FOOD
2016-03-21,70,Completed,9657830,Uber_GLAM
2016-03-21,470,Completed,9828000,Uber_KILAT
2016-03-21,1820,Completed,25443600,Uber_MART
2016-03-21,470,Completed,69897100,Uber_MASSAGE
2016-03-21,366100,Completed,8549504600,Uber_RIDE
2016-03-21,40400,Completed,1485667820,Uber_SEND
2016-03-21,12070,Completed,309208900,Uber_SHOP
2016-03-21,10,Completed,9009,Uber_TIX
2016-03-21,40,Failed/Timeout,864500,Uber_TIX
2016-03-21,30,No Driver Found,32042010,Uber_BOX
2016-03-21,10,No Driver Found,1128400,Uber_CLEAN
2016-03-21,170,No Driver Found,2675400,Uber_FOOD
2016-03-21,30,No Driver Found,5322590,Uber_GLAM
2016-03-21,30,No Driver Found,682500,Uber_KILAT
2016-03-21,10,No Driver Found,182000,Uber_MART
2016-03-21,90,No Driver Found,11456900,Uber_MASSAGE
2016-03-21,22360,No Driver Found,621546380,Uber_RIDE
2016-03-21,2090,No Driver Found,76749400,Uber_SEND
2016-03-21,180,No Driver Found,7243600,Uber_SHOP
2016-03-21,0,Other,27300,Uber_FOOD
2016-03-21,10,Other,278460,Uber_RIDE
2016-03-21,0,Other,40040,Uber_SEND
2016-03-22,330,Cancelled,138929973,Uber_BOX
2016-03-22,20,Cancelled,2111200,Uber_CLEAN
2016-03-22,13480,Cancelled,224660800,Uber_FOOD
2016-03-22,20,Cancelled,3814720,Uber_GLAM
2016-03-22,20,Cancelled,409500,Uber_KILAT
2016-03-22,490,Cancelled,6897800,Uber_MART
2016-03-22,110,Cancelled,15961400,Uber_MASSAGE
2016-03-22,107930,Cancelled,2661322300,Uber_RIDE
2016-03-22,6870,Cancelled,260922480,Uber_SEND
2016-03-22,3300,Cancelled,96745740,Uber_SHOP
2016-03-22,200,Cancelled,,Uber_TIX
2016-03-22,600,Completed,198773302,Uber_BOX
2016-03-22,140,Completed,19692400,Uber_CLEAN
2016-03-22,60270,Completed,986970894,Uber_FOOD
2016-03-22,80,Completed,12559820,Uber_GLAM
2016-03-22,290,Completed,6142500,Uber_KILAT
2016-03-22,1740,Completed,24297000,Uber_MART
2016-03-22,440,Completed,66757600,Uber_MASSAGE
2016-03-22,337160,Completed,7750925000,Uber_RIDE
2016-03-22,31410,Completed,1145406080,Uber_SEND
2016-03-22,11360,Completed,287738360,Uber_SHOP
2016-03-22,20,Completed,,Uber_TIX
2016-03-22,30,Failed/Timeout,675220,Uber_TIX
2016-03-22,10,No Driver Found,10383100,Uber_BOX
2016-03-22,10,No Driver Found,728000,Uber_CLEAN
2016-03-22,940,No Driver Found,13568100,Uber_FOOD
2016-03-22,10,No Driver Found,1184820,Uber_GLAM
2016-03-22,150,No Driver Found,3194100,Uber_KILAT
2016-03-22,60,No Driver Found,891800,Uber_MART
2016-03-22,60,No Driver Found,8035300,Uber_MASSAGE
2016-03-22,66730,No Driver Found,1706914300,Uber_RIDE
2016-03-22,6510,No Driver Found,249014220,Uber_SEND
2016-03-22,520,No Driver Found,22293180,Uber_SHOP
2016-03-22,0,Other,145600,Uber_CLEAN
2016-03-22,0,Other,18200,Uber_FOOD
2016-03-22,0,Other,218400,Uber_MASSAGE
2016-03-22,10,Other,311220,Uber_RIDE
2016-03-23,390,Cancelled,204679930,Uber_BOX
2016-03-23,10,Cancelled,2184000,Uber_CLEAN
2016-03-23,12720,Cancelled,214851000,Uber_FOOD
2016-03-23,10,Cancelled,1037400,Uber_GLAM
2016-03-23,30,Cancelled,546000,Uber_KILAT
2016-03-23,480,Cancelled,6788600,Uber_MART
2016-03-23,80,Cancelled,11911900,Uber_MASSAGE
2016-03-23,67410,Cancelled,1708767060,Uber_RIDE
2016-03-23,6540,Cancelled,251063540,Uber_SEND
2016-03-23,3470,Cancelled,103381460,Uber_SHOP
2016-03-23,230,Cancelled,,Uber_TIX
2016-03-23,750,Completed,269699339,Uber_BOX
2016-03-23,170,Completed,23004800,Uber_CLEAN
2016-03-23,64000,Completed,1051614200,Uber_FOOD
2016-03-23,80,Completed,10096450,Uber_GLAM
2016-03-23,440,Completed,9309300,Uber_KILAT
2016-03-23,1760,Completed,24570000,Uber_MART
2016-03-23,520,Completed,74510800,Uber_MASSAGE
2016-03-23,361140,Completed,8331756160,Uber_RIDE
2016-03-23,41360,Completed,1525265560,Uber_SEND
2016-03-23,12790,Completed,327880280,Uber_SHOP
2016-03-23,10,Completed,,Uber_TIX
2016-03-23,50,Failed/Timeout,912275,Uber_TIX
2016-03-23,30,No Driver Found,21004620,Uber_BOX
2016-03-23,10,No Driver Found,1674400,Uber_CLEAN
2016-03-23,230,No Driver Found,3549000,Uber_FOOD
2016-03-23,30,No Driver Found,3926650,Uber_GLAM
2016-03-23,100,No Driver Found,2047500,Uber_KILAT
2016-03-23,10,No Driver Found,109200,Uber_MART
2016-03-23,50,No Driver Found,7507500,Uber_MASSAGE
2016-03-23,21720,No Driver Found,572706680,Uber_RIDE
2016-03-23,2800,No Driver Found,106810340,Uber_SEND
2016-03-23,210,No Driver Found,9462180,Uber_SHOP
2016-03-23,0,Other,145600,Uber_CLEAN
2016-03-23,10,Other,307580,Uber_RIDE
2016-03-24,410,Cancelled,161797909,Uber_BOX
2016-03-24,10,Cancelled,982800,Uber_CLEAN
2016-03-24,15080,Cancelled,253243900,Uber_FOOD
2016-03-24,20,Cancelled,2017470,Uber_GLAM
2016-03-24,60,Cancelled,1255800,Uber_KILAT
2016-03-24,580,Cancelled,8117200,Uber_MART
2016-03-24,110,Cancelled,17044300,Uber_MASSAGE
2016-03-24,68970,Cancelled,1756247220,Uber_RIDE
2016-03-24,7390,Cancelled,283732540,Uber_SEND
2016-03-24,3510,Cancelled,102238500,Uber_SHOP
2016-03-24,180,Cancelled,,Uber_TIX
2016-03-24,970,Completed,363654064,Uber_BOX
2016-03-24,190,Completed,26317200,Uber_CLEAN
2016-03-24,70140,Completed,1140812400,Uber_FOOD
2016-03-24,120,Completed,14428960,Uber_GLAM
2016-03-24,450,Completed,9445800,Uber_KILAT
2016-03-24,1820,Completed,25534600,Uber_MART
2016-03-24,540,Completed,81244800,Uber_MASSAGE
2016-03-24,374760,Completed,8691726680,Uber_RIDE
2016-03-24,42320,Completed,1571950380,Uber_SEND
2016-03-24,12710,Completed,328679260,Uber_SHOP
2016-03-24,10,Completed,,Uber_TIX
2016-03-24,40,Failed/Timeout,2506550,Uber_TIX
2016-03-24,50,No Driver Found,24482413,Uber_BOX
2016-03-24,10,No Driver Found,1201200,Uber_CLEAN
2016-03-24,200,No Driver Found,3321500,Uber_FOOD
2016-03-24,30,No Driver Found,4634630,Uber_GLAM
2016-03-24,80,No Driver Found,1719900,Uber_KILAT
2016-03-24,10,No Driver Found,91000,Uber_MART
2016-03-24,40,No Driver Found,4641000,Uber_MASSAGE
2016-03-24,10970,No Driver Found,299750360,Uber_RIDE
2016-03-24,3320,No Driver Found,127130640,Uber_SEND
2016-03-24,180,No Driver Found,8410220,Uber_SHOP
2016-03-24,0,Other,254800,Uber_CLEAN
2016-03-24,100,Other,1756300,Uber_FOOD
2016-03-24,0,Other,18200,Uber_MART
2016-03-24,920,Other,24892140,Uber_RIDE
2016-03-24,40,Other,1334060,Uber_SEND
2016-03-24,10,Other,323960,Uber_SHOP
2016-03-25,380,Cancelled,181504050,Uber_BOX
2016-03-25,40,Cancelled,4477200,Uber_CLEAN
2016-03-25,16460,Cancelled,275402400,Uber_FOOD
2016-03-25,30,Cancelled,3245970,Uber_GLAM
2016-03-25,10,Cancelled,300300,Uber_KILAT
2016-03-25,670,Cancelled,9373000,Uber_MART
2016-03-25,200,Cancelled,28665000,Uber_MASSAGE
2016-03-25,32390,Cancelled,785852340,Uber_RIDE
2016-03-25,3340,Cancelled,127203440,Uber_SEND
2016-03-25,3550,Cancelled,99772400,Uber_SHOP
2016-03-25,260,Cancelled,,Uber_TIX
2016-03-25,990,Completed,356480397,Uber_BOX
2016-03-25,280,Completed,38147200,Uber_CLEAN
2016-03-25,79330,Completed,1295421400,Uber_FOOD
2016-03-25,160,Completed,20160140,Uber_GLAM
2016-03-25,150,Completed,3112200,Uber_KILAT
2016-03-25,2010,Completed,28119000,Uber_MART
2016-03-25,960,Completed,142223900,Uber_MASSAGE
2016-03-25,171640,Completed,3684129540,Uber_RIDE
2016-03-25,20990,Completed,781686360,Uber_SEND
2016-03-25,12150,Completed,304132920,Uber_SHOP
2016-03-25,0,Completed,,Uber_TIX
2016-03-25,20,Failed/Timeout,158067,Uber_TIX
2016-03-25,60,No Driver Found,33919340,Uber_BOX
2016-03-25,40,No Driver Found,5496400,Uber_CLEAN
2016-03-25,370,No Driver Found,6852300,Uber_FOOD
2016-03-25,40,No Driver Found,5853120,Uber_GLAM
2016-03-25,10,No Driver Found,182000,Uber_MART
2016-03-25,180,No Driver Found,25207000,Uber_MASSAGE
2016-03-25,1290,No Driver Found,35904960,Uber_RIDE
2016-03-25,300,No Driver Found,11748100,Uber_SEND
2016-03-25,170,No Driver Found,6610240,Uber_SHOP
2016-03-25,0,Other,436800,Uber_CLEAN
2016-03-25,0,Other,191100,Uber_GLAM
2016-03-25,10,Other,1911000,Uber_MASSAGE
2016-03-26,400,Cancelled,216383167,Uber_BOX
2016-03-26,40,Cancelled,4986800,Uber_CLEAN
2016-03-26,15060,Cancelled,254517900,Uber_FOOD
2016-03-26,20,Cancelled,2842840,Uber_GLAM
2016-03-26,10,Cancelled,245700,Uber_KILAT
2016-03-26,520,Cancelled,7316400,Uber_MART
2016-03-26,190,Cancelled,26917800,Uber_MASSAGE
2016-03-26,38110,Cancelled,906108840,Uber_RIDE
2016-03-26,3880,Cancelled,147427280,Uber_SEND
2016-03-26,3980,Cancelled,116248860,Uber_SHOP
2016-03-26,250,Cancelled,,Uber_TIX
2016-03-26,1020,Completed,336321440,Uber_BOX
2016-03-26,270,Completed,37601200,Uber_CLEAN
2016-03-26,78300,Completed,1279077800,Uber_FOOD
2016-03-26,170,Completed,21318570,Uber_GLAM
2016-03-26,310,Completed,6606600,Uber_KILAT
2016-03-26,1940,Completed,27136200,Uber_MART
2016-03-26,870,Completed,130539500,Uber_MASSAGE
2016-03-26,243720,Completed,5130086780,Uber_RIDE
2016-03-26,26320,Completed,988363740,Uber_SEND
2016-03-26,13210,Completed,341805100,Uber_SHOP
2016-03-26,0,Completed,,Uber_TIX
2016-03-26,30,Failed/Timeout,13514,Uber_TIX
2016-03-26,60,No Driver Found,63375130,Uber_BOX
2016-03-26,30,No Driver Found,4440800,Uber_CLEAN
2016-03-26,190,No Driver Found,3849300,Uber_FOOD
2016-03-26,30,No Driver Found,4309760,Uber_GLAM
2016-03-26,0,No Driver Found,27300,Uber_KILAT
2016-03-26,0,No Driver Found,18200,Uber_MART
2016-03-26,220,No Driver Found,30721600,Uber_MASSAGE
2016-03-26,1140,No Driver Found,33276880,Uber_RIDE
2016-03-26,230,No Driver Found,8115380,Uber_SEND
2016-03-26,100,No Driver Found,4044040,Uber_SHOP
2016-03-26,0,Other,364000,Uber_CLEAN
2016-03-26,10,Other,1883700,Uber_MASSAGE
2016-03-27,390,Cancelled,191376185,Uber_BOX
2016-03-27,40,Cancelled,5350800,Uber_CLEAN
2016-03-27,15780,Cancelled,265265000,Uber_FOOD
2016-03-27,30,Cancelled,3349710,Uber_GLAM
2016-03-27,10,Cancelled,109200,Uber_KILAT
2016-03-27,510,Cancelled,7098000,Uber_MART
2016-03-27,360,Cancelled,50577800,Uber_MASSAGE
2016-03-27,33070,Cancelled,803384400,Uber_RIDE
2016-03-27,2540,Cancelled,94827460,Uber_SEND
2016-03-27,3160,Cancelled,86793980,Uber_SHOP
2016-03-27,230,Cancelled,,Uber_TIX
2016-03-27,970,Completed,326007045,Uber_BOX
2016-03-27,300,Completed,41641600,Uber_CLEAN
2016-03-27,77740,Completed,1267411600,Uber_FOOD
2016-03-27,170,Completed,20768020,Uber_GLAM
2016-03-27,70,Completed,1392300,Uber_KILAT
2016-03-27,2020,Completed,28282800,Uber_MART
2016-03-27,1030,Completed,156611000,Uber_MASSAGE
2016-03-27,188900,Completed,4035587920,Uber_RIDE
2016-03-27,17900,Completed,663309920,Uber_SEND
2016-03-27,11000,Completed,274934660,Uber_SHOP
2016-03-27,10,Completed,,Uber_TIX
2016-03-27,40,Failed/Timeout,583445,Uber_TIX
2016-03-27,60,No Driver Found,158123875,Uber_BOX
2016-03-27,60,No Driver Found,7462000,Uber_CLEAN
2016-03-27,400,No Driver Found,7989800,Uber_FOOD
2016-03-27,50,No Driver Found,6657560,Uber_GLAM
2016-03-27,400,No Driver Found,53908400,Uber_MASSAGE
2016-03-27,1050,No Driver Found,29951740,Uber_RIDE
2016-03-27,200,No Driver Found,7394660,Uber_SEND
2016-03-27,80,No Driver Found,2786420,Uber_SHOP
2016-03-27,0,Other,145600,Uber_CLEAN
2016-03-27,10,Other,821730,Uber_GLAM
2016-03-27,10,Other,1729000,Uber_MASSAGE
2016-03-28,340,Cancelled,169344812,Uber_BOX
2016-03-28,30,Cancelled,3676400,Uber_CLEAN
2016-03-28,13470,Cancelled,224251300,Uber_FOOD
2016-03-28,20,Cancelled,2123030,Uber_GLAM
2016-03-28,10,Cancelled,218400,Uber_KILAT
2016-03-28,560,Cancelled,7771400,Uber_MART
2016-03-28,160,Cancelled,24988600,Uber_MASSAGE
2016-03-28,63440,Cancelled,1526142800,Uber_RIDE
2016-03-28,5860,Cancelled,223308540,Uber_SEND
2016-03-28,3670,Cancelled,105909440,Uber_SHOP
2016-03-28,210,Cancelled,,Uber_TIX
2016-03-28,870,Completed,289757741,Uber_BOX
2016-03-28,200,Completed,27008800,Uber_CLEAN
2016-03-28,66490,Completed,1082581500,Uber_FOOD
2016-03-28,90,Completed,11928280,Uber_GLAM
2016-03-28,270,Completed,5623800,Uber_KILAT
2016-03-28,1710,Completed,24005800,Uber_MART
2016-03-28,740,Completed,113194900,Uber_MASSAGE
2016-03-28,403980,Completed,8818349540,Uber_RIDE
2016-03-28,43060,Completed,1590798300,Uber_SEND
2016-03-28,13360,Completed,342797000,Uber_SHOP
2016-03-28,10,Completed,,Uber_TIX
2016-03-28,30,Failed/Timeout,557375,Uber_TIX
2016-03-28,40,No Driver Found,45560060,Uber_BOX
2016-03-28,10,No Driver Found,1019200,Uber_CLEAN
2016-03-28,140,No Driver Found,2420600,Uber_FOOD
2016-03-28,20,No Driver Found,2540720,Uber_GLAM
2016-03-28,20,No Driver Found,354900,Uber_KILAT
2016-03-28,10,No Driver Found,72800,Uber_MART
2016-03-28,170,No Driver Found,23541700,Uber_MASSAGE
2016-03-28,8110,No Driver Found,204857380,Uber_RIDE
2016-03-28,1280,No Driver Found,46730320,Uber_SEND
